date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:02	2841/2841	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/bootstrap-button.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/bootstrap-button.js	(from )
14:49:02	4735/4735	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/bootstrap-collapse.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/bootstrap-collapse.js	(from )
14:49:02	6057/6057	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/bootstrap-carousel.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/bootstrap-carousel.js	(from )
14:49:03	8320/8320	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/bootstrap-typeahead.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/bootstrap-typeahead.js	(from )
14:49:03	86605/86605	---M-Z	200	added ('OK')	application/javascript	etag:%2283a767c394d6e5984aee83982b25bfe5%22	http://platform.twitter.com/widgets.js	C:/Mes%20Sites%20Web/Bootstrap/platform.twitter.com/widgets.js	(from )
14:49:03	3483/3483	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/bootstrap-affix.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/bootstrap-affix.js	(from )
14:49:03	11731/11731	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/holder/holder.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/holder/holder.js	(from )
14:49:03	13632/13632	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/google-code-prettify/prettify.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/google-code-prettify/prettify.js	(from )
14:49:04	4036/4036	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/js/application.js	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/js/application.js	(from )
14:49:04	76560/76560	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/example-sites/gathercontent.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/example-sites/gathercontent.png	(from )
